area_type,location,size,total_sqft,bath,balcony,price
1,Hegde Nagar,3.0,1801.0,3.0,2.0,140.0
1,Whitefield,3.0,1697.0,3.0,2.0,115.0
1,AECS Layout,2.0,1199.0,2.0,2.0,65.0
1,Mysore Road,3.0,1340.0,2.0,3.0,64.31
1,Marathahalli,4.0,3800.0,4.0,3.0,205.0
1,Wilson Garden,2.0,1125.0,2.0,1.0,75.0
4,Anandapura,2.0,1200.0,2.0,1.0,67.0
2,Subramanyapura,2.0,1050.0,2.0,3.0,41.0
2,Nagarbhavi,2.0,956.0,2.0,1.0,49.0
1,Sarjapur,2.0,1000.0,2.0,2.0,30.0
2,Dooravani Nagar,3.0,1596.0,3.0,0.0,95.0
4,Kumbhena Agrahara,6.0,1200.0,5.0,1.0,150.0
1,Kanakpura Road,2.0,1296.0,2.0,3.0,89.06
2,Challaghatta,3.0,1639.0,3.0,3.0,123.0
1,Electronic City Phase II,2.0,1219.0,2.0,1.0,61.25
2,Uttarahalli,3.0,1200.0,3.0,1.0,50.0
1,Bannerghatta Road,2.0,1218.0,2.0,1.0,73.0
1,Nyanappana Halli,2.0,920.0,2.0,3.0,37.0
1,Yeshwanthpur,3.0,2559.0,3.0,2.0,141.0
1,2nd Phase Judicial Layout,1.0,525.0,1.0,1.0,26.0
1,Bannerghatta Road,3.0,1427.0,2.0,2.0,48.51
1,Kothannur,3.0,1270.0,3.0,2.0,45.0
2,Ramagondanahalli,2.0,920.0,2.0,3.0,65.0
2,Dommasandra,4.0,2700.0,3.0,2.0,68.0
1,Indira Nagar 3rd Stage,3.0,1740.0,3.0,2.0,199.0
1,Lingadheeranahalli,3.0,1530.0,2.0,2.0,90.0
3,Gokula Extension,3.0,1372.0,2.0,1.0,90.0
1,Nehru Nagar,4.0,2363.0,5.0,2.0,120.0
1,Jakkur,3.0,1950.0,3.0,2.0,131.0
2,Hoysalanagar,2.0,885.0,2.0,3.0,40.0
2,Yelahanka,2.0,600.0,2.0,2.0,27.0
4,Kumaraswami Layout,5.0,1270.0,4.0,1.0,128.0
1,Kanakpura Road,2.0,1339.0,2.0,2.0,62.0
1,Whitefield,2.0,1130.0,2.0,1.0,36.0
2,Uttarahalli,2.0,1085.0,2.0,2.0,43.0
2,Yeshwanthpur,3.0,1430.0,3.0,2.0,72.0
3,Bhoganhalli,4.0,1452.0,4.0,1.0,121.0
1,AGS Layout,3.0,1490.0,2.0,1.0,59.6
2,Vishwanatha Nagenahalli,4.0,1650.0,4.0,0.0,99.0
1,Bellandur,2.0,1286.0,2.0,2.0,57.0
2,KR Garden,2.0,925.0,2.0,2.0,63.0
2,Haralur Road,2.0,1000.0,2.0,2.0,44.0
1,Whitefield,2.0,1215.0,2.0,2.0,39.0
4,Kanakadasa Layout,4.0,1200.0,3.0,1.0,95.0
1,Lakshminarayana Pura,2.0,1336.0,2.0,2.0,100.0
1,Yeshwanthpur,1.0,673.0,1.0,1.0,36.85
4,Anandapura,2.0,1200.0,2.0,1.0,58.0
4,Lingarajapuram,6.0,600.0,7.0,2.0,63.0
1,Malleshwaram,3.0,1600.0,3.0,3.0,160.0
4,Mallathahalli,2.0,1200.0,2.0,0.0,79.0
4,Devanahalli,5.0,2400.0,5.0,3.0,100.0
1,Sector 2 HSR Layout,2.0,1143.0,2.0,2.0,65.0
1,Kanakpura Road,2.0,1470.0,2.0,2.0,61.74
4,Laxminarayana Layout,4.0,1584.0,3.0,2.0,145.0
1,Marathahalli,3.0,1785.0,3.0,2.0,94.0
1,Kothanur,3.0,1460.0,3.0,3.0,71.0
1,Kasturi Nagar,3.0,1500.0,2.0,3.0,80.0
4,Yelahanka,5.0,1200.0,4.0,1.0,140.0
1,Chikkalasandra,2.0,1230.0,2.0,2.0,48.0
1,Yelahanka New Town,1.0,650.0,1.0,1.0,20.0
1,Thanisandra,2.0,1220.0,2.0,1.0,43.92
1,Dooravani Nagar,3.0,1570.0,3.0,1.0,115.0
1,Mallasandra,3.0,1665.0,3.0,2.0,86.91
4,Ramamurthy Nagar,2.0,1100.0,2.0,0.0,68.0
1,Kathriguppe,3.0,1350.0,2.0,1.0,87.01
2,Kasavanhalli,3.0,1719.0,3.0,2.0,116.0
1,Budigere,1.0,664.0,1.0,1.0,35.0
1,Sonnenahalli,2.0,1011.0,2.0,1.0,50.53
2,Akshya Nagar,6.0,2400.0,6.0,0.0,130.0
1,Basaveshwara Nagar Yelahanka,3.0,1680.0,3.0,2.0,85.0
1,Yeshwanthpur,2.0,717.0,2.0,0.0,49.475
4,Thyagaraja Nagar,4.0,700.0,4.0,2.0,110.0
1,Whitefield,3.0,1520.0,2.0,2.0,150.0
3,Uttarahalli,3.0,1350.0,2.0,2.0,53.0
1,Pattandur Agrahara,2.0,875.0,2.0,1.0,33.0
1,Hennur,2.0,1231.0,2.0,2.0,48.0
1,Somasundara Palya,2.0,1174.0,2.0,3.0,74.0
2,Munnekollal,3.0,1560.0,3.0,3.0,75.0
1,HOSUR MAIN ROAD,2.0,1464.0,2.0,2.0,56.0
4,Kanakpura Road,3.0,2200.0,3.0,2.0,130.0
2,Shivaji Nagar,2.0,850.0,2.0,2.0,55.0
2,Sahyadri Layout,3.0,1750.0,3.0,1.0,180.0
4,Mathikere SBM colony,2.0,1500.0,1.0,0.0,160.0
1,Devanahalli,2.0,1080.0,2.0,1.0,44.0
2,Electronic City,2.0,1020.0,2.0,1.0,29.46
1,Begur Road,3.0,1500.0,2.0,3.0,55.0
4,Mahalakshmi Layout,4.0,1575.0,5.0,1.0,158.0
4,Kodichikkanahalli,4.0,3250.0,4.0,1.0,180.0
1,Uttarahalli,2.0,1175.0,2.0,1.0,47.0
1,Channasandra,2.0,1030.0,2.0,1.0,34.5
1,Hebbal,2.0,1440.0,2.0,1.0,115.0
2,Hoodi,2.0,1500.0,2.0,1.0,84.0
4,Thanisandra,1.0,1380.0,1.0,1.0,62.1
2,Bagalur,2.0,1200.0,2.0,3.0,50.0
2,Vinayak Nagar,1.0,705.0,1.0,2.0,36.5
1,Harlur,3.0,2240.0,5.0,2.0,155.0
1,Hegde Nagar,3.0,1585.0,3.0,1.0,103.0
1,P Krishnappa Layout,3.0,1340.0,3.0,3.0,77.0
1,Green Garden Layout,3.0,1800.0,3.0,2.0,70.0
1,R.T. Nagar,2.0,1200.0,2.0,3.0,45.0
1,Sarjapur  Road,1.0,685.0,1.0,1.0,40.0
1,Kalkere,2.0,925.0,2.0,3.0,42.0
1,Crimson Layout,2.0,1230.0,2.0,2.0,57.0
4,Manjunath Nagar,5.0,1200.0,5.0,1.0,185.0
1,Kodichikkanahalli,2.0,1125.0,2.0,1.0,52.0
1,Hebbal,2.0,1100.0,2.0,1.0,54.0
4,Jigani,3.0,2400.0,3.0,2.0,149.0
1,Electronic City Phase II,3.0,1400.0,2.0,2.0,41.58
1,Jakkur,3.0,1858.0,3.0,1.0,98.3
4,Adityanagar,1.0,1260.0,1.0,1.0,41.0
1,HSR Layout,2.0,1185.0,2.0,2.0,60.0
4,RMV 2nd Stage,2.0,1200.0,2.0,1.0,216.0
1,Hennur,2.0,1255.0,2.0,1.0,58.0
2,Kudlu Gate,3.0,1335.0,3.0,2.0,89.0
1,Dodda Nekkundi,3.0,1999.0,3.0,2.0,132.0
4,Kanaka Nagar,2.0,1200.0,2.0,1.0,125.0
1,Kundalahalli,3.0,1397.0,3.0,2.0,110.0
4,Yelahanka New Town,2.0,1200.0,2.0,1.0,130.0
4,Chikka Tirupathi,3.0,1616.0,3.0,0.0,95.0
2,Hanumantha Nagar,4.0,1270.0,2.0,1.0,175.0
1,Raja Rajeshwari Nagar,2.0,1140.0,2.0,2.0,38.55
4,Varthur,3.0,1200.0,2.0,1.0,98.0
2,Bagalakunte,1.0,700.0,1.0,1.0,162.0
1,Balagere,2.0,1206.0,2.0,1.0,81.0
4,T Dasarahalli,3.0,1200.0,3.0,2.0,130.0
1,Electronic City,3.0,1700.0,3.0,2.0,75.0
4,Thanisandra,5.0,750.0,4.0,0.0,62.0
1,Kanakpura Road,2.0,1090.0,2.0,1.0,54.54
1,Thanisandra,1.0,923.0,1.0,1.0,60.84
1,Green Glen Layout,2.0,1050.0,2.0,2.0,48.0
1,Whitefield,2.0,1495.0,2.0,2.0,79.5
2,Narayanapura,3.0,1485.0,3.0,2.0,85.0
1,Dommasandra,3.0,1033.0,2.0,2.0,31.5
1,Electronic City,3.0,1400.0,2.0,1.0,48.0
2,Indira Nagar,1.0,500.0,1.0,0.0,70.0
1,Sarjapur  Road,2.0,944.0,2.0,1.0,35.0
1,Whitefield,2.0,1216.0,2.0,1.0,66.48
1,Thirumenahalli,2.0,1100.0,2.0,1.0,39.5
1,Thanisandra,3.0,1743.0,3.0,2.0,93.25
1,Yelahanka,2.0,1274.0,2.0,2.0,48.42
1,Mysore Road,3.0,1512.0,2.0,2.0,110.0
1,Cox Town,3.0,1650.0,3.0,3.0,100.0
2,Doddathoguru,3.0,1875.0,3.0,1.0,55.0
2,Whitefield,3.0,1350.0,3.0,2.0,54.0
1,Rajiv Gandhi Nagar,2.0,1219.0,2.0,2.0,40.0
4,Goraguntepalya,4.0,1200.0,4.0,1.0,150.0
4,Sarjapura - Attibele Road,3.0,2400.0,3.0,3.0,85.0
1,Hormavu,2.0,1141.0,2.0,1.0,44.4
1,Anandapura,2.0,1151.0,2.0,1.0,43.1
4,Bommenahalli,3.0,832.0,3.0,1.0,77.0
1,Sarjapur  Road,2.0,915.0,2.0,1.0,38.0
1,Bannerghatta Road,2.0,1115.0,2.0,1.0,65.12
1,Thigalarapalya,3.0,2072.0,4.0,2.0,139.0
1,Kaggadasapura,2.0,1200.0,2.0,2.0,53.0
1,Singasandra,2.0,1300.0,2.0,2.0,65.0
1,Bellandur,2.0,1457.0,2.0,2.0,85.0
1,Kannamangala,2.0,1262.0,2.0,2.0,55.0
4,BEML Layout,4.0,1196.0,3.0,1.0,150.0
1,Ananth Nagar,2.0,900.0,2.0,2.0,22.5
2,Attibele,1.0,420.0,1.0,1.0,17.0
1,Kanakapura,2.0,1160.0,2.0,1.0,46.39
1,Kasavanhalli,2.0,1115.0,2.0,2.0,50.0
2,JP Nagar,3.0,1315.0,2.0,1.0,85.4
2,Babusapalaya,2.0,1500.0,2.0,2.0,57.0
1,HSR Layout,2.0,1127.0,2.0,1.0,68.0
1,Kundalahalli,3.0,1397.0,3.0,2.0,104.0
2,Whitefield,2.0,1173.0,2.0,1.0,60.0
1,Sompura,2.0,1090.0,2.0,2.0,28.0
1,Jakkur,2.0,1230.0,2.0,1.0,76.0
1,6th Block Rajaji Nagar,4.0,3200.0,3.0,3.0,190.0
1,Sarjapur  Road,2.0,858.0,2.0,1.0,31.57
1,Talaghattapura,3.0,1868.0,3.0,1.0,121.0
1,Uttarahalli,3.0,1690.0,3.0,2.0,91.2
2,Vishwapriya Layout,4.0,600.0,3.0,2.0,73.0
1,Banashankari,3.0,1425.0,3.0,3.0,49.88
4,Subramanyapura,6.0,1200.0,6.0,2.0,170.0
4,Tindlu,2.0,1350.0,2.0,1.0,100.0
2,Channasandra,6.0,4200.0,6.0,0.0,180.0
1,Uttarahalli,3.0,1310.0,2.0,1.0,85.0
1,MLA Layout,2.0,970.0,2.0,1.0,40.0
1,Kundalahalli,3.0,1397.0,3.0,3.0,108.0
1,Sarjapur,2.0,1157.0,2.0,1.0,40.0
1,Kasavanhalli,2.0,1125.0,2.0,1.0,61.2
1,Sonnenahalli,2.0,1157.0,2.0,1.0,42.0
1,Sarjapur  Road,2.0,1241.0,2.0,1.0,82.0
1,Binny Pete,1.0,660.0,1.0,1.0,62.0
1,Rajiv Nagar,4.0,2340.0,4.0,1.0,148.0
2,Venkatadri Layout,1.0,596.0,1.0,1.0,42.0
4,Kyalasanahalli,4.0,1200.0,4.0,3.0,110.0
1,Ambedkar Colony,3.0,1910.0,3.0,1.0,190.0
1,Brookefield,2.0,1139.0,2.0,2.0,80.0
1,Sarjapura - Attibele Road,2.0,1033.0,2.0,2.0,28.41
1,Yeshwanthpur,2.0,1168.0,2.0,2.0,64.08
1,Chandapura,2.0,877.0,2.0,3.0,42.0
2,Electronics City Phase 1,2.0,1340.0,2.0,2.0,75.0
2,B Narayanapura,3.0,1405.0,2.0,2.0,70.0
1,Siddapura,3.0,1800.0,3.0,3.0,65.0
2, Devarabeesana Halli,3.0,1750.0,3.0,3.0,149.0
1,Motappa Layout,3.0,1360.0,2.0,1.0,65.0
4,Malleshwaram,3.0,675.0,2.0,0.0,148.0
1,Byrasandra,2.0,985.0,2.0,1.0,63.0
1,Victoria Layout,2.0,1300.0,2.0,1.0,129.0
1,7th Phase JP Nagar,3.0,1850.0,3.0,2.0,150.0
1,Rustam Bagh Layout,3.0,1490.0,2.0,3.0,88.0
1,Byagadadhenahalli,2.0,620.0,1.0,1.0,25.0
1,Hormavu,2.0,1130.0,2.0,1.0,42.3
1,Yelachenahalli,2.0,1080.0,2.0,2.0,55.0
1,Begur Road,3.0,1410.0,2.0,3.0,52.17
1,Bommanahalli,3.0,1375.0,3.0,2.0,59.0
1,Hennur Road,3.0,1290.0,2.0,1.0,94.5
1,Hosa Road,3.0,1318.0,2.0,1.0,85.28
1,Electronic City,2.0,1128.0,2.0,1.0,68.0
1,Kanakpura Road,2.0,1051.0,2.0,2.0,56.74
4,Kannamangala,4.0,2400.0,4.0,1.0,130.0
1,Yelahanka,2.0,1327.0,2.0,3.0,85.0
1,Thigalarapalya,4.0,2912.0,6.0,2.0,210.0
1,Basapura,2.0,1301.0,2.0,2.0,55.0
1,Thippasandra,1.0,650.0,1.0,0.0,30.0
4,Varthur,3.0,1200.0,3.0,1.0,67.75
1,Banagiri Nagar,3.0,1500.0,2.0,2.0,89.99
4,Nagadevanahalli,4.0,1350.0,4.0,2.0,145.0
2,Electronic City Phase II,2.0,1000.0,2.0,1.0,28.88
1,Sarjapur  Road,2.0,984.0,2.0,1.0,45.91
1,Jakkur,3.0,1820.0,3.0,1.0,160.0
2,Nagarbhavi,1.0,900.0,1.0,0.0,175.0
1,Kaggadasapura,2.0,1118.0,2.0,0.0,30.0
1,Roopena Agrahara,1.0,910.0,1.0,1.0,42.0
1,Madiwala,3.0,1250.0,3.0,2.0,39.0
1,Hosakerehalli,2.0,1304.0,2.0,3.0,100.0
1,Begur Road,3.0,1615.0,3.0,2.0,58.0
1,Sarjapur  Road,2.0,1400.0,2.0,2.0,68.0
1,CV Raman Nagar,2.0,1070.0,2.0,2.0,47.5
1,Hoodi,2.0,1132.0,2.0,1.0,89.37
1,Rajarajeshwari Nagara,3.0,2000.0,3.0,2.0,85.0
1,Sector 2 HSR Layout,1.0,794.0,1.0,2.0,65.0
1,Raja Rajeshwari Nagar,2.0,1090.0,2.0,2.0,43.59
1,Gottigere,3.0,1500.0,3.0,2.0,70.0
1,Whitefield,2.0,1269.0,2.0,1.0,75.0
1,Kanakpura Road,2.0,1070.0,2.0,2.0,37.45
1,Talaghattapura,2.0,1150.0,2.0,0.0,28.0
1,Marathahalli,2.0,1208.0,2.0,2.0,70.0
1,Ramamurthy Nagar,2.0,1185.0,2.0,1.0,45.5
4,Laggere,3.0,1200.0,3.0,1.0,130.0
1,Anekal,2.0,888.0,2.0,1.0,34.0
2,Celebrity Paradise Layout,1.0,532.0,1.0,1.0,22.49
1,St Thomas Town,3.0,1060.0,3.0,1.0,62.0
2,Electronic City,1.0,700.0,1.0,1.0,35.0
1,Ckikkakammana Halli,2.0,902.0,2.0,2.0,42.0
4,Banashankari 2nd Stage,6.0,600.0,3.0,3.0,95.0
1,Binny Pete,2.0,1365.0,2.0,1.0,122.0
1,Doddathoguru,2.0,984.0,2.0,1.0,51.0
4,Hebbal,4.0,2700.0,2.0,2.0,100.0
1,Jalahalli East,3.0,1475.0,3.0,2.0,96.0
1,Haralur Road,2.0,1300.0,2.0,2.0,79.0
2,Babusapalaya,3.0,1453.0,2.0,2.0,43.59
1,Munivenkatppa Layout,2.0,1550.0,2.0,3.0,160.0
4,Akshaya Nagar,4.0,1410.0,4.0,2.0,160.0
1,Murugeshpalya,3.0,1845.0,3.0,3.0,91.0
1,Sarjapura - Attibele Road,3.0,1676.0,3.0,3.0,52.0
1,Uttarahalli,2.0,1137.0,2.0,1.0,63.0
1,Electronic City,3.0,1360.0,2.0,1.0,70.5
1,Vijaya Bank Layout,3.0,1374.0,2.0,2.0,70.0
2,Judicial Layout,3.0,1700.0,3.0,2.0,155.0
1,Kasavanhalli,3.0,2170.0,3.0,2.0,151.0
2,Bank Of Baroda Colony,2.0,1080.0,2.0,1.0,55.0
2,Electronic City Phase II,3.0,1790.0,3.0,3.0,100.0
1,Doddathoguru,1.0,550.0,1.0,1.0,17.0
2,Somasundara Palya,2.0,1033.0,2.0,2.0,48.0
2,Kamala Nagar,2.0,1000.0,2.0,1.0,80.0
1,Kumarapalli,2.0,1240.0,2.0,2.0,52.6
2,Outer Ring Road East,3.0,1500.0,2.0,0.0,97.0
1,Marathahalli,3.0,1730.0,3.0,3.0,139.0
1,Kasavanhalli,3.0,1915.0,3.0,3.0,80.0
1,Whitefield,3.0,1545.0,3.0,2.0,79.0
1,Marenahalli,3.0,1865.0,4.0,2.0,140.0
1,Hebbal Kempapura,2.0,1150.0,2.0,2.0,40.0
1,HAL 3rd Stage,2.0,1200.0,2.0,2.0,49.0
2,Kengeri,2.0,963.0,2.0,2.0,40.0
4,Marsur,3.0,1200.0,3.0,1.0,120.0
1,Lingadheeranahalli,3.0,1682.0,3.0,1.0,120.0
2,Yelahanka,3.0,1371.0,2.0,2.0,65.0
1,Hennur Road,2.0,901.0,2.0,1.0,49.5
4,Vishwapriya Layout,7.0,600.0,7.0,0.0,73.0
1,Ambalipura,3.0,1730.0,3.0,1.0,120.0
4,Konanakunte,4.0,1200.0,4.0,0.0,125.0
1,EPIP Zone,3.0,1500.0,3.0,3.0,102.0
3,Lingarajapuram,2.0,1203.0,2.0,1.0,59.86
1,Horamavu Banaswadi,2.0,1357.0,2.0,2.0,54.0
1,Vasantha Vallabha Nagar,3.0,1600.0,3.0,2.0,76.0
2,Yelahanka New Town,1.0,350.0,1.0,1.0,13.5
1,Varthur,3.0,1665.0,3.0,1.0,53.0
4,Ramamurthy Nagar,3.0,1400.0,3.0,3.0,200.0
1,Sarjapur  Road,1.0,835.0,1.0,1.0,46.95
4,Chandra Layout,2.0,815.0,3.0,2.0,160.0
1,Haralur Road,3.0,1444.0,2.0,1.0,80.0
1,Kanakapura,2.0,1277.0,2.0,2.0,55.0
1,Lingadheeranahalli,3.0,1521.0,3.0,1.0,94.71
1,Maithri Layout,2.0,1134.0,2.0,1.0,40.0
1,Vasanthapura,2.0,995.0,2.0,1.0,34.82
1,Old Madras Road,3.0,2760.0,5.0,2.0,157.0
2,Marathahalli,2.0,1325.0,1.0,1.0,92.0
2,Marathahalli,3.0,1525.0,3.0,2.0,90.0
1,Raja Rajeshwari Nagar 5th Stage,3.0,1320.0,2.0,2.0,73.0
1,Electronics City Phase 1,1.0,650.0,1.0,1.0,23.0
2,Old Airport Road,3.0,1858.0,2.0,1.0,167.0
1,Electronic City,2.0,1150.0,2.0,1.0,38.0
1,Electronic City Phase II,2.0,769.0,2.0,1.0,40.0
1,Electronic City,3.0,1571.0,3.0,2.0,105.0
1,Hennur Road,3.0,1445.0,3.0,1.0,86.56
1,Hosur Road,3.0,1590.0,2.0,2.0,135.0
1,Bommasandra,2.0,902.0,2.0,2.0,49.0
4,Sarjapur,3.0,2238.0,3.0,1.0,140.0
2,Electronic City,2.0,1090.0,2.0,1.0,31.49
2,Yelahanka,3.0,1712.0,3.0,3.0,82.0
2,Haralur Road,2.0,1088.0,2.0,1.0,68.0
1,Somasundara Palya,3.0,1575.0,3.0,3.0,63.1
4,Nanjappa Garden,6.0,2150.0,6.0,3.0,205.0
1,Kundalahalli,3.0,1920.0,3.0,2.0,150.0
4,Margondanahalli,2.0,1000.0,2.0,0.0,57.0
1,Chennammana Kere,2.0,1100.0,2.0,2.0,56.1
1,Electronic City,2.0,1089.0,2.0,2.0,45.0
2,Horamavu Agara,2.0,1106.0,2.0,1.0,43.09
1,Kengeri,2.0,927.0,2.0,2.0,37.0
1,Kanakpura Road,2.0,1339.0,2.0,2.0,58.0
2,Thanisandra,1.0,923.0,1.0,1.0,45.69
1,Lakshminarayana Pura,2.0,1175.0,2.0,2.0,75.0
2,Thubarahalli,2.0,975.0,2.0,1.0,55.0
1,Hebbal,3.0,2400.0,4.0,1.0,180.0
1,Subramanyapura,3.0,1330.0,3.0,2.0,72.0
1,Thanisandra,2.0,1183.0,2.0,1.0,59.74
1,Harlur,3.0,1758.0,3.0,2.0,133.0
4,Nagadevanahalli,3.0,600.0,4.0,2.0,110.0
2,Pai Layout,2.0,1100.0,2.0,2.0,50.0
1,Ramamurthy Nagar,2.0,1170.0,2.0,2.0,46.8
2,Vayunandana Layout,5.0,2400.0,5.0,2.0,120.0
1,Raja Rajeshwari Nagar,3.0,1530.0,3.0,3.0,51.77
2,Hebbal,2.0,1420.0,2.0,2.0,107.0
4,7th Phase JP Nagar,6.0,1045.0,6.0,3.0,160.0
1,Kanakpura Road,3.0,1591.0,3.0,1.0,115.0
4,Kenchenhalli,2.0,675.0,3.0,1.0,52.0
1,Hoodi,2.0,1055.0,2.0,1.0,57.63
1,Iblur Village,3.0,1918.0,3.0,2.0,129.0
1,Sarjapur  Road,2.0,1280.0,2.0,1.0,76.0
1,Nagarbhavi,3.0,1560.0,3.0,3.0,66.0
1,Sarjapur  Road,2.0,1145.0,2.0,2.0,49.5
1,"EPIP AREA, WHITEFIELD",3.0,1801.0,3.0,2.0,139.0
4,Seegehalli,5.0,1200.0,5.0,3.0,120.0
1,Hebbal,2.0,1320.0,2.0,1.0,92.0
2,1st Stage Domlur,3.0,1350.0,2.0,2.0,65.0
1,Bannerghatta Road,3.0,1344.0,2.0,1.0,42.0
1,Bannerghatta Road,3.0,1893.0,3.0,2.0,100.0
1,Chandapura,3.0,1107.0,2.0,1.0,43.0
1,Lakshminarayana Pura,2.0,1190.0,2.0,1.0,75.0
2,Whitefield,2.0,1000.0,2.0,1.0,35.0
4,Kalhalli,2.0,2400.0,2.0,1.0,160.0
1,Kumaraswami Layout,2.0,1000.0,2.0,1.0,48.5
1,Jalahalli,3.0,2113.0,3.0,2.0,155.0
2,KR Puram,2.0,1100.0,2.0,1.0,46.0
4,Sector 2 HSR Layout,5.0,1200.0,4.0,1.0,160.0
1,Harlur,4.0,1884.0,4.0,2.0,120.0
1,Electronic City,2.0,1110.0,2.0,1.0,40.0
1,Tavarekere,3.0,1250.0,3.0,2.0,40.0
2,Sarjapur  Road,3.0,1470.0,3.0,0.0,62.0
2,Kamakshipalya,2.0,1150.0,2.0,1.0,75.0
4,Hadosiddapura,3.0,1200.0,3.0,2.0,165.0
1,Kudlu Gate,1.0,703.0,1.0,1.0,52.0
1,Vijaya Bank Colony,3.0,1400.0,2.0,2.0,62.0
1,Bellandur,2.0,1195.0,2.0,2.0,51.0
1,Narayanapura,2.0,1302.0,2.0,1.0,69.1
1,Begur Road,3.0,1583.0,3.0,1.0,74.4
1,Kumarapalli,3.0,1488.0,2.0,3.0,60.0
4,Lakshmi Layout,4.0,600.0,5.0,2.0,85.0
1,Kammasandra,3.0,1385.0,2.0,2.0,34.63
2,Electronic City,3.0,1600.0,3.0,2.0,104.0
1,Old Airport Road,2.0,1150.0,2.0,1.0,90.0
1,Sarjapur  Road,2.0,1263.0,2.0,1.0,78.0
4,KR Puram,7.0,1200.0,8.0,2.0,110.0
1,Kanakpura Road,2.0,1299.0,2.0,2.0,85.0
1,Banashankari,2.0,1330.0,2.0,1.0,78.0
1,Devanahalli,3.0,1282.0,2.0,2.0,52.43
2,"JP Nagar 8th Phase, ",3.0,1853.0,3.0,2.0,82.0
1,Kachanayakanahalli,2.0,861.0,2.0,1.0,35.0
2,Bannerghatta Road,3.0,1600.0,3.0,2.0,95.0
2,Nagaraja Garden,2.0,1256.0,2.0,1.0,62.8
1,Tejaswini Nagar,3.0,1390.0,2.0,2.0,80.0
4,1 Annasandrapalya,11.0,1200.0,6.0,3.0,150.0
2,Hebbal,2.0,919.0,2.0,1.0,49.0
4,Margondanahalli,3.0,1625.0,3.0,0.0,80.0
1,Gunjur,2.0,1195.0,2.0,2.0,44.0
1,Yelenahalli,2.0,1159.0,2.0,1.0,60.0
1,Whitefield,3.0,1386.0,3.0,1.0,57.46
1,Harlur,2.0,1197.0,2.0,1.0,79.0
1,Bommasandra,3.0,1295.0,2.0,1.0,50.28
2,Huskur,3.0,1310.0,2.0,1.0,37.83
1,Whitefield,2.0,1132.0,2.0,1.0,79.28
1,Hebbal,3.0,1645.0,3.0,2.0,135.0
1,Whitefield,2.0,1200.0,2.0,1.0,45.84
1,Marathahalli,3.0,1937.0,3.0,2.0,140.0
1,Doddathoguru,2.0,1015.0,2.0,2.0,33.5
1,Nagadevanahalli,2.0,1080.0,2.0,2.0,39.0
1,Kathriguppe,3.0,1350.0,2.0,2.0,80.99
1,Kengeri Satellite Town,3.0,1149.0,2.0,2.0,29.0
1,Kothanur,2.0,1185.0,2.0,2.0,59.0
1,Domlur,3.0,1720.0,3.0,1.0,135.0
1,Hebbal,3.0,2080.0,3.0,3.0,175.0
4,Tindlu,3.0,1500.0,3.0,1.0,87.0
1,Yelahanka,3.0,1566.0,3.0,2.0,97.0
4,KSRTC Layout,4.0,1500.0,4.0,0.0,110.0
1,KR Puram,2.0,1290.0,2.0,1.0,49.02
2,"JP nagar 9th Phase, ",3.0,1531.0,3.0,2.0,72.0
1,Keshava Nagar,3.0,1839.0,3.0,3.0,165.0
1,Whitefield,2.0,1140.0,2.0,2.0,39.0
1,Tumkur Road,3.0,1344.0,3.0,0.0,57.76
2,Banashankari Stage III,4.0,2000.0,4.0,0.0,100.0
2,Kaval Byrasandra,2.0,1100.0,2.0,1.0,46.0
2,Vignana Nagar,2.0,1200.0,2.0,2.0,55.0
1,Bannerghatta,3.0,1618.0,3.0,1.0,68.0
1,Whitefield,4.0,2830.0,5.0,2.0,160.0
1,Uttarahalli,3.0,1315.0,2.0,2.0,74.0
1,Anandapura,2.0,1141.0,2.0,1.0,42.75
1,AECS Layout,2.0,1080.0,2.0,2.0,55.0
1,HBR Layout,2.0,1200.0,2.0,2.0,60.0
1,Varthur,2.0,1111.0,2.0,2.0,41.88
1,NGR Layout,2.0,1022.0,2.0,1.0,45.9
1,Bannerghatta Road,2.0,1275.0,2.0,2.0,65.0
1,4th Block Jayanagar,2.0,900.0,2.0,1.0,70.0
1,Rachenahalli,2.0,1224.0,2.0,3.0,39.2
1,Battarahalli,2.0,1135.0,2.0,3.0,43.0
1,Rachenahalli,2.0,1050.0,2.0,2.0,52.1
1,Nagavarapalya,2.0,1392.0,2.0,1.0,130.0
1,Bellandur,2.0,1050.0,2.0,2.0,72.0
1,Hosa Road,3.0,1513.0,3.0,1.0,103.0
1,Gottigere,3.0,1621.0,3.0,3.0,72.0
1,Bannerghatta Road,2.0,892.0,2.0,1.0,39.0
1,Whitefield,2.0,1205.0,2.0,1.0,40.0
1,Hebbal,3.0,1355.0,3.0,2.0,83.87
1,Karnataka Shabarimala,4.0,1200.0,6.0,3.0,70.0
1,Indira Nagar,2.0,1400.0,2.0,2.0,168.0
1,Kengeri,2.0,726.0,2.0,1.0,35.0
4,Singena Agrahara,3.0,1500.0,3.0,2.0,149.0
1,Horamavu Agara,2.0,1079.0,2.0,2.0,41.0
1,Begur Road,2.0,1170.0,2.0,2.0,46.0
1,Doddathoguru,2.0,1104.0,2.0,2.0,39.0
1,Kanakpura Road,2.0,950.0,2.0,1.0,45.0
2,Canara Bank Colony,3.0,1650.0,2.0,1.0,52.0
1,Kogilu,3.0,1559.0,3.0,2.0,127.0
